,m
5093,3.605717171717163
5094,3.605717171717163
5095,3.6057171717171626
5096,3.6057171717171626
5097,3.6057171717171626
5098,3.6057171717171626
5099,3.605717171717162
5100,3.6006515151515197
5101,3.6006515151515197
5102,3.6006515151515193
5103,3.6006515151515193
5104,3.6006515151515193
5105,3.600651515151519
5106,3.600651515151519
5107,3.600651515151519
5108,3.600651515151519
5109,3.6006515151515184
5110,3.6006515151515184
5111,3.600651515151518
5112,3.600651515151518
5113,3.600651515151518
5114,3.600651515151518
5115,3.6006515151515175
5116,3.6006515151515175
5117,3.6006515151515175
5118,3.600651515151517
5119,3.600651515151517
5120,3.600651515151517
5121,3.6006515151515166
5122,3.6006515151515166
5123,3.6006515151515166
5124,3.600651515151516
5125,3.600651515151516
5126,3.600651515151516
5127,3.6006515151515157
5128,3.6006515151515157
5129,3.6006515151515157
5130,3.6006515151515153
5131,3.6006515151515153
5132,3.6006515151515153
5133,3.6006515151515153
5134,3.600651515151515
5135,3.600651515151515
5136,3.6006515151515144
5137,3.6006515151515144
5138,3.6006515151515144
5139,3.6006515151515144
5140,3.600651515151514
5141,3.600651515151514
5142,3.600651515151514
5143,3.6006515151515135
5144,3.6006515151515135
5145,3.6006515151515135
5146,3.600651515151513
5147,3.600651515151513
5148,3.600651515151513
5149,3.6006515151515126
5150,3.6006515151515126
5151,3.6006515151515126
5152,3.600651515151512
5153,3.600651515151512
5154,3.600651515151512
5155,3.6006515151515117
5156,3.6006515151515117
5157,3.6006515151515117
5158,3.6006515151515117
5159,3.6006515151515113
5160,3.6006515151515113
5161,3.600651515151511
5162,3.600651515151511
5163,3.600651515151511
5164,3.600651515151511
5165,3.6006515151515104
5166,3.6006515151515104
5167,3.6006515151515104
5168,3.60065151515151
5169,3.60065151515151
5170,3.60065151515151
5171,3.6006515151515095
5172,3.6006515151515095
5173,3.6006515151515095
5174,3.600651515151509
5175,3.600651515151509
5176,3.600651515151509
5177,3.6006515151515086
5178,3.6006515151515086
5179,3.6006515151515086
5180,3.600651515151508
5181,3.600651515151508
5182,3.600651515151508
5183,3.600651515151508
5184,3.6006515151515077
5185,3.6006515151515077
5186,3.6006515151515073
5187,3.6006515151515073
5188,3.6006515151515073
5189,3.6006515151515073
5190,3.600651515151507
5191,3.600651515151507
5192,3.600651515151507
5193,3.6006515151515064
5194,3.6006515151515064
5195,3.6006515151515064
5196,3.600651515151506
5197,3.600651515151506
5198,3.600651515151506
5199,3.6006515151515055
5200,3.595585858585863
5201,3.595585858585863
5202,3.5955858585858627
5203,3.5955858585858627
5204,3.5955858585858627
5205,3.595585858585862
5206,3.595585858585862
5207,3.595585858585862
5208,3.5955858585858618
5209,3.5955858585858618
5210,3.5955858585858618
5211,3.5955858585858618
5212,3.5955858585858613
5213,3.5955858585858613
5214,3.595585858585861
5215,3.595585858585861
5216,3.595585858585861
5217,3.595585858585861
5218,3.5955858585858604
5219,3.5955858585858604
5220,3.5955858585858604
5221,3.59558585858586
5222,3.59558585858586
5223,3.59558585858586
5224,3.5955858585858596
5225,3.5955858585858596
5226,3.5955858585858596
5227,3.595585858585859
5228,3.595585858585859
5229,3.595585858585859
5230,3.5955858585858587
5231,3.5955858585858587
5232,3.5955858585858587
5233,3.595585858585858
5234,3.595585858585858
5235,3.595585858585858
5236,3.595585858585858
5237,3.5955858585858578
5238,3.5955858585858578
5239,3.5955858585858573
5240,3.5955858585858573
5241,3.5955858585858573
5242,3.5955858585858573
5243,3.595585858585857
5244,3.595585858585857
5245,3.595585858585857
5246,3.5955858585858564
5247,3.5955858585858564
5248,3.5955858585858564
5249,3.595585858585856
5250,3.595585858585856
5251,3.595585858585856
5252,3.5955858585858556
5253,3.5955858585858556
5254,3.5955858585858556
5255,3.5955858585858556
5256,3.595585858585855
5257,3.595585858585855
5258,3.5955858585858547
5259,3.5955858585858547
5260,3.5955858585858547
5261,3.5955858585858547
5262,3.595585858585854
5263,3.595585858585854
5264,3.595585858585854
5265,3.5955858585858538
5266,3.5955858585858538
5267,3.5955858585858538
5268,3.5955858585858533
5269,3.5955858585858533
5270,3.5955858585858533
5271,3.595585858585853
5272,3.595585858585853
5273,3.595585858585853
5274,3.5955858585858524
5275,3.5955858585858524
5276,3.5955858585858524
5277,3.595585858585852
5278,3.595585858585852
5279,3.595585858585852
5280,3.595585858585852
5281,3.5955858585858516
5282,3.5955858585858516
5283,3.595585858585851
5284,3.595585858585851
5285,3.595585858585851
5286,3.595585858585851
5287,3.5955858585858507
5288,3.5955858585858507
5289,3.5955858585858507
5290,3.5955858585858502
5291,3.5955858585858502
5292,3.5955858585858502
5293,3.59558585858585
5294,3.59558585858585
5295,3.59558585858585
5296,3.5955858585858493
5297,3.5955858585858493
5298,3.5955858585858493
5299,3.595585858585849
5300,3.5905202020202065
5301,3.5905202020202065
5302,3.5905202020202065
5303,3.590520202020206
5304,3.590520202020206
5305,3.5905202020202056
5306,3.5905202020202056
5307,3.5905202020202056
5308,3.5905202020202056
5309,3.590520202020205
5310,3.590520202020205
5311,3.590520202020205
5312,3.5905202020202047
5313,3.5905202020202047
5314,3.5905202020202047
5315,3.5905202020202043
5316,3.5905202020202043
5317,3.5905202020202043
5318,3.590520202020204
5319,3.590520202020204
5320,3.590520202020204
5321,3.5905202020202034
5322,3.5905202020202034
5323,3.5905202020202034
5324,3.590520202020203
5325,3.590520202020203
5326,3.590520202020203
5327,3.590520202020203
5328,3.5905202020202025
5329,3.5905202020202025
5330,3.590520202020202
5331,3.590520202020202
5332,3.590520202020202
5333,3.590520202020202
5334,3.5905202020202016
5335,3.5905202020202016
5336,3.5905202020202016
5337,3.590520202020201
5338,3.590520202020201
5339,3.590520202020201
5340,3.5905202020202007
5341,3.5905202020202007
5342,3.5905202020202007
5343,3.5905202020202003
5344,3.5905202020202003
5345,3.5905202020202003
5346,3.5905202020202003
5347,3.5905202020202
5348,3.5905202020202
5349,3.5905202020201994
5350,3.5905202020201994
5351,3.5905202020201994
5352,3.5905202020201994
5353,3.590520202020199
5354,3.590520202020199
5355,3.590520202020199
5356,3.5905202020201985
5357,3.5905202020201985
5358,3.5905202020201985
5359,3.590520202020198
5360,3.590520202020198
5361,3.590520202020198
5362,3.5905202020201976
5363,3.5905202020201976
5364,3.5905202020201976
5365,3.590520202020197
5366,3.590520202020197
5367,3.590520202020197
5368,3.5905202020201967
5369,3.5905202020201967
5370,3.5905202020201967
5371,3.5905202020201967
5372,3.5905202020201963
5373,3.5905202020201963
5374,3.590520202020196
5375,3.590520202020196
5376,3.590520202020196
5377,3.590520202020196
5378,3.5905202020201954
5379,3.5905202020201954
5380,3.5905202020201954
5381,3.590520202020195
5382,3.590520202020195
5383,3.590520202020195
5384,3.5905202020201945
5385,3.5905202020201945
5386,3.5905202020201945
5387,3.590520202020194
5388,3.590520202020194
5389,3.590520202020194
5390,3.5905202020201936
5391,3.5905202020201936
5392,3.5905202020201936
5393,3.590520202020193
5394,3.590520202020193
5395,3.590520202020193
5396,3.590520202020193
5397,3.5905202020201927
5398,3.5905202020201927
5399,3.5905202020201923
5400,3.58545454545455
5401,3.58545454545455
5402,3.58545454545455
5403,3.5854545454545494
5404,3.5854545454545494
5405,3.5854545454545494
5406,3.5854545454545494
5407,3.585454545454549
5408,3.585454545454549
5409,3.5854545454545486
5410,3.5854545454545486
5411,3.5854545454545486
5412,3.5854545454545486
5413,3.585454545454548
5414,3.585454545454548
5415,3.585454545454548
5416,3.5854545454545477
5417,3.5854545454545477
5418,3.5854545454545477
5419,3.5854545454545472
5420,3.5854545454545472
5421,3.5854545454545472
5422,3.585454545454547
5423,3.585454545454547
5424,3.585454545454547
5425,3.5854545454545463
5426,3.5854545454545463
5427,3.5854545454545463
5428,3.585454545454546
5429,3.585454545454546
5430,3.585454545454546
5431,3.585454545454546
5432,3.5854545454545454
5433,3.5854545454545454
5434,3.585454545454545
5435,3.585454545454545
5436,3.585454545454545
5437,3.585454545454545
5438,3.5854545454545446
5439,3.5854545454545446
5440,3.5854545454545446
5441,3.585454545454544
5442,3.585454545454544
5443,3.585454545454544
5444,3.5854545454545437
5445,3.5854545454545437
5446,3.5854545454545437
5447,3.5854545454545432
5448,3.5854545454545432
5449,3.5854545454545432
5450,3.585454545454543
5451,3.585454545454543
5452,3.585454545454543
5453,3.5854545454545423
5454,3.5854545454545423
5455,3.5854545454545423
5456,3.5854545454545423
5457,3.585454545454542
5458,3.585454545454542
5459,3.5854545454545415
5460,3.5854545454545415
5461,3.5854545454545415
5462,3.5854545454545415
5463,3.585454545454541
5464,3.585454545454541
5465,3.585454545454541
5466,3.5854545454545406
5467,3.5854545454545406
5468,3.5854545454545406
5469,3.58545454545454
5470,3.58545454545454
5471,3.58545454545454
5472,3.5854545454545397
5473,3.5854545454545397
5474,3.5854545454545397
5475,3.5854545454545392
5476,3.5854545454545392
5477,3.5854545454545392
5478,3.585454545454539
5479,3.585454545454539
5480,3.585454545454539
5481,3.585454545454539
5482,3.5854545454545383
5483,3.5854545454545383
5484,3.585454545454538
5485,3.585454545454538
5486,3.585454545454538
5487,3.585454545454538
5488,3.5854545454545375
5489,3.5854545454545375
5490,3.5854545454545375
5491,3.585454545454537
5492,3.585454545454537
5493,3.585454545454537
5494,3.5854545454545366
5495,3.5854545454545366
5496,3.5854545454545366
5497,3.585454545454536
5498,3.585454545454536
5499,3.585454545454536
5500,3.5803888888888933
5501,3.5803888888888933
5502,3.5803888888888933
5503,3.580388888888893
5504,3.580388888888893
5505,3.580388888888893
5506,3.5803888888888924
5507,3.5803888888888924
5508,3.5803888888888924
5509,3.5803888888888924
5510,3.580388888888892
5511,3.580388888888892
5512,3.5803888888888915
5513,3.5803888888888915
5514,3.5803888888888915
5515,3.5803888888888915
5516,3.580388888888891
5517,3.580388888888891
5518,3.580388888888891
5519,3.5803888888888906
5520,3.5803888888888906
5521,3.5803888888888906
5522,3.58038888888889
5523,3.58038888888889
5524,3.58038888888889
5525,3.5803888888888897
5526,3.5803888888888897
5527,3.5803888888888897
5528,3.5803888888888893
5529,3.5803888888888893
5530,3.5803888888888893
5531,3.580388888888889
5532,3.580388888888889
5533,3.580388888888889
5534,3.580388888888889
5535,3.5803888888888884
5536,3.5803888888888884
5537,3.5803888888888884
5538,3.580388888888888
5539,3.580388888888888
5540,3.580388888888888
5541,3.5803888888888875
5542,3.5803888888888875
5543,3.5803888888888875
5544,3.580388888888887
5545,3.580388888888887
5546,3.580388888888887
5547,3.5803888888888866
5548,3.5803888888888866
5549,3.5803888888888866
5550,3.580388888888886
5551,3.580388888888886
5552,3.580388888888886
5553,3.580388888888886
5554,3.5803888888888857
5555,3.5803888888888857
5556,3.5803888888888853
5557,3.5803888888888853
5558,3.5803888888888853
5559,3.5803888888888853
5560,3.580388888888885
5561,3.580388888888885
5562,3.580388888888885
5563,3.5803888888888844
5564,3.5803888888888844
5565,3.5803888888888844
5566,3.580388888888884
5567,3.580388888888884
5568,3.580388888888884
5569,3.5803888888888835
5570,3.5803888888888835
5571,3.5803888888888835
5572,3.580388888888883
5573,3.580388888888883
5574,3.580388888888883
5575,3.5803888888888826
5576,3.5803888888888826
5577,3.5803888888888826
5578,3.5803888888888826
5579,3.580388888888882
5580,3.580388888888882
5581,3.5803888888888817
5582,3.5803888888888817
5583,3.5803888888888817
5584,3.5803888888888817
5585,3.5803888888888813
5586,3.5803888888888813
5587,3.5803888888888813
5588,3.580388888888881
5589,3.580388888888881
5590,3.580388888888881
5591,3.5803888888888804
5592,3.5803888888888804
5593,3.5803888888888804
5594,3.58038888888888
5595,3.58038888888888
5596,3.58038888888888
5597,3.5803888888888795
5598,3.5803888888888795
5599,3.5803888888888795
5600,3.575323232323237
5601,3.5753232323232367
5602,3.5753232323232367
5603,3.5753232323232362
5604,3.5753232323232362
5605,3.5753232323232362
5606,3.5753232323232362
5607,3.575323232323236
5608,3.575323232323236
5609,3.575323232323236
5610,3.5753232323232353
5611,3.5753232323232353
5612,3.5753232323232353
5613,3.575323232323235
5614,3.575323232323235
5615,3.575323232323235
5616,3.5753232323232345
5617,3.5753232323232345
5618,3.5753232323232345
5619,3.575323232323234
5620,3.575323232323234
5621,3.575323232323234
5622,3.5753232323232336
5623,3.5753232323232336
5624,3.5753232323232336
5625,3.5753232323232336
5626,3.575323232323233
5627,3.575323232323233
5628,3.5753232323232327
5629,3.5753232323232327
5630,3.5753232323232327
5631,3.5753232323232327
5632,3.5753232323232322
5633,3.5753232323232322
5634,3.5753232323232322
5635,3.575323232323232
5636,3.575323232323232
5637,3.575323232323232
5638,3.5753232323232313
5639,3.5753232323232313
5640,3.5753232323232313
5641,3.575323232323231
5642,3.575323232323231
5643,3.575323232323231
5644,3.575323232323231
5645,3.5753232323232305
5646,3.5753232323232305
5647,3.57532323232323
5648,3.57532323232323
5649,3.57532323232323
5650,3.57532323232323
5651,3.5753232323232296
5652,3.5753232323232296
5653,3.5753232323232296
5654,3.575323232323229
5655,3.575323232323229
5656,3.575323232323229
5657,3.5753232323232287
5658,3.5753232323232287
5659,3.5753232323232287
5660,3.5753232323232282
5661,3.5753232323232282
5662,3.5753232323232282
5663,3.575323232323228
5664,3.575323232323228
5665,3.575323232323228
5666,3.5753232323232274
5667,3.5753232323232274
5668,3.5753232323232274
5669,3.5753232323232274
5670,3.575323232323227
5671,3.575323232323227
5672,3.5753232323232265
5673,3.5753232323232265
5674,3.5753232323232265
5675,3.5753232323232265
5676,3.575323232323226
5677,3.575323232323226
5678,3.575323232323226
5679,3.5753232323232256
5680,3.5753232323232256
5681,3.5753232323232256
5682,3.575323232323225
5683,3.575323232323225
5684,3.575323232323225
5685,3.5753232323232247
5686,3.5753232323232247
5687,3.5753232323232247
5688,3.5753232323232242
5689,3.5753232323232242
5690,3.5753232323232242
5691,3.575323232323224
5692,3.575323232323224
5693,3.575323232323224
5694,3.575323232323224
5695,3.5753232323232234
5696,3.5753232323232234
5697,3.575323232323223
5698,3.575323232323223
5699,3.575323232323223
5700,3.5702575757575805
5701,3.57025757575758
5702,3.57025757575758
5703,3.57025757575758
5704,3.5702575757575796
5705,3.5702575757575796
5706,3.5702575757575796
5707,3.570257575757579
5708,3.570257575757579
5709,3.570257575757579
5710,3.5702575757575787
5711,3.5702575757575787
5712,3.5702575757575787
5713,3.5702575757575783
5714,3.5702575757575783
5715,3.5702575757575783
5716,3.5702575757575783
5717,3.570257575757578
5718,3.570257575757578
5719,3.5702575757575774
5720,3.5702575757575774
5721,3.5702575757575774
5722,3.5702575757575774
5723,3.570257575757577
5724,3.570257575757577
5725,3.570257575757577
5726,3.5702575757575765
5727,3.5702575757575765
5728,3.5702575757575765
5729,3.570257575757576
5730,3.570257575757576
5731,3.570257575757576
5732,3.5702575757575756
5733,3.5702575757575756
5734,3.5702575757575756
5735,3.5702575757575756
5736,3.570257575757575
5737,3.570257575757575
5738,3.5702575757575747
5739,3.5702575757575747
5740,3.5702575757575747
5741,3.5702575757575747
5742,3.5702575757575743
5743,3.5702575757575743
5744,3.5702575757575743
5745,3.570257575757574
5746,3.570257575757574
5747,3.570257575757574
5748,3.5702575757575734
5749,3.5702575757575734
5750,3.5702575757575734
5751,3.570257575757573
5752,3.570257575757573
5753,3.570257575757573
5754,3.5702575757575725
5755,3.5702575757575725
5756,3.5702575757575725
5757,3.570257575757572
5758,3.570257575757572
5759,3.570257575757572
5760,3.570257575757572
5761,3.5702575757575716
5762,3.5702575757575716
5763,3.570257575757571
5764,3.570257575757571
5765,3.570257575757571
5766,3.570257575757571
5767,3.5702575757575707
5768,3.5702575757575707
5769,3.5702575757575707
5770,3.5702575757575703
5771,3.5702575757575703
5772,3.5702575757575703
5773,3.57025757575757
5774,3.57025757575757
5775,3.57025757575757
5776,3.5702575757575694
5777,3.5702575757575694
5778,3.5702575757575694
5779,3.570257575757569
5780,3.570257575757569
5781,3.570257575757569
5782,3.5702575757575685
5783,3.5702575757575685
5784,3.5702575757575685
5785,3.5702575757575685
5786,3.570257575757568
5787,3.570257575757568
5788,3.5702575757575676
5789,3.5702575757575676
5790,3.5702575757575676
5791,3.5702575757575676
5792,3.570257575757567
5793,3.570257575757567
5794,3.570257575757567
5795,3.5702575757575667
5796,3.5702575757575667
5797,3.5702575757575667
5798,3.5702575757575663
5799,3.5702575757575663
5800,3.565191919191924
5801,3.5651919191919235
5802,3.5651919191919235
5803,3.5651919191919235
5804,3.565191919191923
5805,3.565191919191923
5806,3.565191919191923
5807,3.565191919191923
5808,3.5651919191919226
5809,3.5651919191919226
5810,3.565191919191922
5811,3.565191919191922
5812,3.565191919191922
5813,3.565191919191922
5814,3.5651919191919217
5815,3.5651919191919217
5816,3.5651919191919217
5817,3.5651919191919212
5818,3.5651919191919212
5819,3.5651919191919212
5820,3.565191919191921
5821,3.565191919191921
5822,3.565191919191921
5823,3.5651919191919204
5824,3.5651919191919204
5825,3.5651919191919204
5826,3.5651919191919204
5827,3.56519191919192
5828,3.56519191919192
5829,3.5651919191919195
5830,3.5651919191919195
5831,3.5651919191919195
5832,3.5651919191919195
5833,3.565191919191919
5834,3.565191919191919
5835,3.565191919191919
5836,3.5651919191919186
5837,3.5651919191919186
5838,3.5651919191919186
5839,3.565191919191918
5840,3.565191919191918
5841,3.565191919191918
5842,3.5651919191919177
5843,3.5651919191919177
5844,3.5651919191919177
5845,3.5651919191919172
5846,3.5651919191919172
5847,3.5651919191919172
5848,3.565191919191917
5849,3.565191919191917
5850,3.565191919191917
5851,3.565191919191917
5852,3.5651919191919164
5853,3.5651919191919164
5854,3.565191919191916
5855,3.565191919191916
5856,3.565191919191916
5857,3.565191919191916
5858,3.5651919191919155
5859,3.5651919191919155
5860,3.5651919191919155
5861,3.565191919191915
5862,3.565191919191915
5863,3.565191919191915
5864,3.5651919191919146
5865,3.5651919191919146
5866,3.5651919191919146
5867,3.565191919191914
5868,3.565191919191914
5869,3.565191919191914
5870,3.5651919191919137
5871,3.5651919191919137
5872,3.5651919191919137
5873,3.5651919191919133
5874,3.5651919191919133
5875,3.5651919191919133
5876,3.5651919191919133
5877,3.565191919191913
5878,3.565191919191913
5879,3.5651919191919124
5880,3.5651919191919124
5881,3.5651919191919124
5882,3.5651919191919124
5883,3.565191919191912
5884,3.565191919191912
5885,3.565191919191912
5886,3.5651919191919115
5887,3.5651919191919115
5888,3.5651919191919115
5889,3.565191919191911
5890,3.565191919191911
5891,3.565191919191911
5892,3.5651919191919106
5893,3.5651919191919106
5894,3.5651919191919106
5895,3.56519191919191
5896,3.56519191919191
5897,3.56519191919191
5898,3.5651919191919097
5899,3.5651919191919097
5900,3.5601262626262673
5901,3.560126262626267
5902,3.560126262626267
5903,3.560126262626267
5904,3.560126262626267
5905,3.5601262626262664
5906,3.5601262626262664
5907,3.5601262626262664
5908,3.560126262626266
5909,3.560126262626266
5910,3.560126262626266
5911,3.5601262626262655
5912,3.5601262626262655
5913,3.5601262626262655
5914,3.560126262626265
5915,3.560126262626265
5916,3.560126262626265
5917,3.560126262626265
5918,3.5601262626262646
5919,3.5601262626262646
5920,3.560126262626264
5921,3.560126262626264
5922,3.560126262626264
5923,3.560126262626264
5924,3.5601262626262637
5925,3.5601262626262637
5926,3.5601262626262637
5927,3.5601262626262633
5928,3.5601262626262633
5929,3.5601262626262633
5930,3.560126262626263
5931,3.560126262626263
5932,3.560126262626263
5933,3.5601262626262624
5934,3.5601262626262624
5935,3.5601262626262624
5936,3.560126262626262
5937,3.560126262626262
5938,3.560126262626262
5939,3.5601262626262615
5940,3.5601262626262615
5941,3.5601262626262615
5942,3.5601262626262615
5943,3.560126262626261
5944,3.560126262626261
5945,3.5601262626262606
5946,3.5601262626262606
5947,3.5601262626262606
5948,3.5601262626262606
5949,3.56012626262626
5950,3.56012626262626
5951,3.56012626262626
5952,3.5601262626262598
5953,3.5601262626262598
5954,3.5601262626262598
5955,3.5601262626262593
5956,3.5601262626262593
5957,3.5601262626262593
5958,3.560126262626259
5959,3.560126262626259
5960,3.560126262626259
5961,3.5601262626262584
5962,3.5601262626262584
5963,3.5601262626262584
5964,3.560126262626258
5965,3.560126262626258
5966,3.560126262626258
5967,3.560126262626258
5968,3.5601262626262575
5969,3.5601262626262575
5970,3.560126262626257
5971,3.560126262626257
5972,3.560126262626257
5973,3.560126262626257
5974,3.5601262626262566
5975,3.5601262626262566
5976,3.5601262626262566
5977,3.560126262626256
5978,3.560126262626256
5979,3.560126262626256
5980,3.5601262626262558
5981,3.5601262626262558
5982,3.5601262626262558
5983,3.5601262626262553
5984,3.5601262626262553
5985,3.5601262626262553
5986,3.560126262626255
5987,3.560126262626255
5988,3.560126262626255
5989,3.5601262626262544
5990,3.5601262626262544
5991,3.5601262626262544
5992,3.5601262626262544
5993,3.560126262626254
5994,3.560126262626254
5995,3.5601262626262535
5996,3.5601262626262535
5997,3.5601262626262535
5998,3.5601262626262535
5999,3.560126262626253
6000,3.5550606060606107
6001,3.5550606060606107
6002,3.5550606060606103
6003,3.5550606060606103
6004,3.5550606060606103
6005,3.55506060606061
6006,3.55506060606061
6007,3.55506060606061
6008,3.55506060606061
6009,3.5550606060606094
6010,3.5550606060606094
6011,3.555060606060609
6012,3.555060606060609
6013,3.555060606060609
6014,3.555060606060609
6015,3.5550606060606085
6016,3.5550606060606085
6017,3.5550606060606085
6018,3.555060606060608
6019,3.555060606060608
6020,3.555060606060608
6021,3.5550606060606076
6022,3.5550606060606076
6023,3.5550606060606076
6024,3.555060606060607
6025,3.555060606060607
6026,3.555060606060607
6027,3.5550606060606067
6028,3.5550606060606067
6029,3.5550606060606067
6030,3.5550606060606063
6031,3.5550606060606063
6032,3.5550606060606063
6033,3.5550606060606063
6034,3.555060606060606
6035,3.555060606060606
6036,3.5550606060606054
6037,3.5550606060606054
6038,3.5550606060606054
6039,3.5550606060606054
6040,3.555060606060605
6041,3.555060606060605
6042,3.555060606060605
6043,3.5550606060606045
6044,3.5550606060606045
6045,3.5550606060606045
6046,3.555060606060604
6047,3.555060606060604
6048,3.555060606060604
6049,3.5550606060606036
6050,3.5550606060606036
6051,3.5550606060606036
6052,3.555060606060603
6053,3.555060606060603
6054,3.555060606060603
6055,3.5550606060606027
6056,3.5550606060606027
6057,3.5550606060606027
6058,3.5550606060606027
6059,3.5550606060606023
6060,3.5550606060606023
6061,3.555060606060602
6062,3.555060606060602
6063,3.555060606060602
6064,3.555060606060602
6065,3.5550606060606014
6066,3.5550606060606014
6067,3.5550606060606014
6068,3.555060606060601
6069,3.555060606060601
6070,3.555060606060601
6071,3.5550606060606005
6072,3.5550606060606005
6073,3.5550606060606005
6074,3.5550606060606
6075,3.5550606060606
6076,3.5550606060606
6077,3.5550606060605996
6078,3.5550606060605996
6079,3.5550606060605996
6080,3.555060606060599
6081,3.555060606060599
6082,3.555060606060599
6083,3.555060606060599
6084,3.5550606060605987
6085,3.5550606060605987
6086,3.5550606060605983
6087,3.5550606060605983
6088,3.5550606060605983
6089,3.5550606060605983
6090,3.555060606060598
6091,3.555060606060598
6092,3.555060606060598
6093,3.5550606060605974
6094,3.5550606060605974
6095,3.5550606060605974
6096,3.555060606060597
6097,3.555060606060597
6098,3.555060606060597
6099,3.5550606060605965
6100,3.549994949494954
6101,3.549994949494954
6102,3.5499949494949536
6103,3.5499949494949536
6104,3.5499949494949536
6105,3.5499949494949536
6106,3.549994949494953
6107,3.549994949494953
6108,3.549994949494953
6109,3.5499949494949528
6110,3.5499949494949528
6111,3.5499949494949528
6112,3.5499949494949523
6113,3.5499949494949523
6114,3.5499949494949523
6115,3.549994949494952
6116,3.549994949494952
6117,3.549994949494952
6118,3.5499949494949514
6119,3.5499949494949514
6120,3.5499949494949514
6121,3.549994949494951
6122,3.549994949494951
6123,3.549994949494951
6124,3.549994949494951
6125,3.5499949494949505
6126,3.5499949494949505
6127,3.54999494949495
6128,3.54999494949495
6129,3.54999494949495
6130,3.54999494949495
6131,3.5499949494949496
6132,3.5499949494949496
6133,3.5499949494949496
6134,3.549994949494949
6135,3.549994949494949
6136,3.549994949494949
6137,3.5499949494949488
6138,3.5499949494949488
6139,3.5499949494949488
6140,3.5499949494949483
6141,3.5499949494949483
6142,3.5499949494949483
6143,3.549994949494948
6144,3.549994949494948
6145,3.549994949494948
6146,3.5499949494949474
6147,3.5499949494949474
6148,3.5499949494949474
6149,3.5499949494949474
6150,3.549994949494947
6151,3.549994949494947
6152,3.5499949494949465
6153,3.5499949494949465
6154,3.5499949494949465
6155,3.5499949494949465
6156,3.549994949494946
6157,3.549994949494946
6158,3.549994949494946
6159,3.5499949494949457
6160,3.5499949494949457
6161,3.5499949494949457
6162,3.549994949494945
6163,3.549994949494945
6164,3.549994949494945
6165,3.5499949494949448
6166,3.5499949494949448
6167,3.5499949494949448
6168,3.5499949494949443
6169,3.5499949494949443
6170,3.5499949494949443
6171,3.549994949494944
6172,3.549994949494944
6173,3.549994949494944
6174,3.549994949494944
6175,3.5499949494949434
6176,3.5499949494949434
6177,3.549994949494943
6178,3.549994949494943
6179,3.549994949494943
6180,3.549994949494943
6181,3.5499949494949425
6182,3.5499949494949425
6183,3.5499949494949425
6184,3.549994949494942
6185,3.549994949494942
6186,3.549994949494942
6187,3.5499949494949417
6188,3.5499949494949417
6189,3.5499949494949417
6190,3.549994949494941
6191,3.549994949494941
6192,3.549994949494941
6193,3.5499949494949408
6194,3.5499949494949408
6195,3.5499949494949408
6196,3.5499949494949403
6197,3.5499949494949403
6198,3.5499949494949403
6199,3.5499949494949403
6200,3.5449292929292975
6201,3.5449292929292975
6202,3.5449292929292975
6203,3.544929292929297
6204,3.544929292929297
6205,3.5449292929292966
6206,3.5449292929292966
6207,3.5449292929292966
6208,3.5449292929292966
6209,3.544929292929296
6210,3.544929292929296
6211,3.544929292929296
6212,3.5449292929292957
6213,3.5449292929292957
6214,3.5449292929292957
6215,3.5449292929292953
6216,3.5449292929292953
6217,3.5449292929292953
6218,3.544929292929295
6219,3.544929292929295
6220,3.544929292929295
6221,3.5449292929292944
6222,3.5449292929292944
6223,3.5449292929292944
6224,3.544929292929294
6225,3.544929292929294
6226,3.544929292929294
6227,3.544929292929294
6228,3.5449292929292935
6229,3.5449292929292935
6230,3.544929292929293
6231,3.544929292929293
6232,3.544929292929293
6233,3.544929292929293
6234,3.5449292929292926
6235,3.5449292929292926
6236,3.5449292929292926
6237,3.544929292929292
6238,3.544929292929292
6239,3.544929292929292
6240,3.5449292929292917
6241,3.5449292929292917
6242,3.5449292929292917
6243,3.5449292929292913
6244,3.5449292929292913
6245,3.5449292929292913
6246,3.5449292929292913
6247,3.544929292929291
6248,3.544929292929291
6249,3.5449292929292904
6250,3.5449292929292904
6251,3.5449292929292904
6252,3.5449292929292904
6253,3.54492929292929
6254,3.54492929292929
6255,3.54492929292929
6256,3.5449292929292895
6257,3.5449292929292895
6258,3.5449292929292895
6259,3.544929292929289
6260,3.544929292929289
6261,3.544929292929289
6262,3.5449292929292886
6263,3.5449292929292886
6264,3.5449292929292886
6265,3.544929292929288
6266,3.544929292929288
6267,3.544929292929288
6268,3.5449292929292877
6269,3.5449292929292877
6270,3.5449292929292877
6271,3.5449292929292877
6272,3.5449292929292873
6273,3.5449292929292873
6274,3.544929292929287
6275,3.544929292929287
6276,3.544929292929287
6277,3.544929292929287
6278,3.5449292929292864
6279,3.5449292929292864
6280,3.5449292929292864
6281,3.544929292929286
6282,3.544929292929286
6283,3.544929292929286
6284,3.5449292929292855
6285,3.5449292929292855
6286,3.5449292929292855
6287,3.544929292929285
6288,3.544929292929285
6289,3.544929292929285
6290,3.5449292929292846
6291,3.5449292929292846
6292,3.5449292929292846
6293,3.544929292929284
6294,3.544929292929284
6295,3.544929292929284
6296,3.544929292929284
6297,3.5449292929292837
6298,3.5449292929292837
6299,3.5449292929292833
6300,3.539863636363641
6301,3.539863636363641
6302,3.539863636363641
6303,3.5398636363636404
