dS,R,Seq,cidx,a,da,dai,dap
52.09041808,0.390086017,1.266169234,0.685737147,0.011586317,1.43E-05,5.87E-16,1.43E-05
63.5335067,0.40975195,0.403328666,0.430286057,0.005001,9.65E-06,1.98E-15,9.65E-06
27.3894779,-0.030208042,0.724056811,0.981196239,0.012686537,3.33E-06,7.00E-16,3.33E-06
53.48509702,0.310378076,0.823772755,0.965993199,0.011862372,1.42E-05,7.88E-16,1.42E-05
2.234846969,-0.138805761,1.545969194,0.516703341,0.014222845,2.96E-08,2.93E-16,2.96E-08
41.73954791,0.094052811,1.466345269,0.9939988,0.005745149,3.91E-06,3.46E-15,3.91E-06
54.4764953,-0.220776155,0.531694339,0.149429886,0.003412683,2.58E-06,1.47E-15,2.58E-06
28.64972995,0.152180436,1.346909382,0.110422084,0.019735947,6.35E-06,3.26E-17,6.35E-06
34.29565913,0.463702741,1.401604321,0.352070414,0.004940988,3.22E-06,1.66E-15,3.22E-06
52.93058612,0.495203041,0.125017003,0.371874375,0.01140228,1.62E-05,3.28E-16,1.62E-05
74.35487097,0.517305461,0.743032607,0.936387277,0.017087417,4.54E-05,3.68E-16,4.54E-05
65.83556711,0.252424485,1.533318664,0.855171034,0.010070014,1.71E-05,9.68E-16,1.71E-05
27.23824765,0.327085417,0.648525705,0.845569114,0.006389278,2.33E-06,2.38E-15,2.33E-06
78.72374475,-0.051440288,1.014646929,0.23984797,0.017587518,3.07E-05,8.90E-17,3.07E-05
6.654130826,0.506863373,0.744892979,0.550910182,0.012254451,3.77E-07,4.21E-16,3.77E-07
41.38667734,0.02235047,1.231938388,0.974794959,0.009921984,6.10E-06,1.14E-15,6.10E-06
68.65853171,-0.075109022,1.8120024,0.583316663,0.012830566,1.71E-05,4.07E-16,1.71E-05
54.51010202,-0.089553911,0.053206641,0.295859172,0.008321664,7.27E-06,4.91E-16,7.27E-06
20.33206641,0.503382677,1.118455691,0.527905581,0.002276455,6.25E-07,1.17E-14,6.25E-07
54.0060012,0.098925785,0.342308462,0.066013203,0.003484697,3.98E-06,6.24E-16,3.98E-06
59.71914383,-0.05004801,1.446625325,0.944588918,0.011234247,1.22E-05,8.59E-16,1.22E-05
41.23544709,0.211178236,1.760284057,0.271254251,0.006125225,4.40E-06,8.30E-16,4.40E-06
37.32026405,-0.019765953,1.172406481,0.699139828,0.011286257,5.40E-06,6.30E-16,5.40E-06
35.32066413,0.466139228,1.771074215,0.064212843,0.013226645,8.50E-06,4.21E-17,8.50E-06
16.40008002,0.248421684,0.574482897,0.706741348,0.001376275,2.06E-07,4.28E-14,2.06E-07
12.19923985,0.016781356,0.657455491,0.602120424,0.002212442,1.57E-07,1.41E-14,1.57E-07
27.70874175,0.512780556,1.412022404,0.50570114,0.017831566,7.55E-06,1.83E-16,7.55E-06
10.26685337,0.007035407,0.724428886,0.839767954,0.007589518,3.56E-07,1.67E-15,3.56E-07
34.98459692,0.517131426,1.377419484,0.968593719,0.007405481,5.18E-06,2.03E-15,5.18E-06
51.04860972,0.002162432,0.63289858,0.310862172,0.000180036,1.10E-12,1.10E-12,2.17E-07
48.04080816,0.081870374,1.795631126,0.608921784,0.015035007,1.23E-05,3.09E-16,1.23E-05
43.15103021,-0.159167834,1.180964193,0.067413483,0.003588718,1.93E-06,6.01E-16,1.93E-06
10.58611722,0.37859972,1.019483897,0.926385277,0.011474295,7.30E-07,8.08E-16,7.30E-07
73.5315063,0.366939388,1.271378276,0.029205841,0.008193639,1.92E-05,5.00E-17,1.92E-05
76.23684737,0.388171634,0.230686137,0.464892979,0.009085817,2.30E-05,6.47E-16,2.30E-05
20.29845969,-0.167173435,0.9060012,0.638727746,0.006189238,7.80E-07,1.91E-15,7.80E-07
41.06741348,0.270872174,0.259335867,0.588317664,0.011154231,7.98E-06,5.43E-16,7.98E-06
22.06281256,-0.151858372,1.66614923,0.063612723,0.016191238,2.27E-06,2.79E-17,2.27E-06
42.14282857,-0.060838168,0.199059812,0.698339668,0.0025005,1.56E-06,1.28E-14,1.56E-06
50.3764753,0.416017203,0.32779756,0.320664133,0.013354671,1.57E-05,2.06E-16,1.57E-05
74.65733147,-0.034384877,0.079995999,0.216243249,0.00065213,1.35E-06,5.84E-14,1.35E-06
51.87197439,0.364676935,0.949161832,0.087617524,0.008841768,1.08E-05,1.29E-16,1.08E-05
7.981596319,-0.099995999,1.388209642,0.119023805,0.004424885,1.13E-07,6.98E-16,1.13E-07
49.36827365,-0.035777155,1.265425085,0.0120024,0.015575115,1.19E-05,5.68E-18,1.19E-05
51.23344669,-0.219383877,0.268265653,0.810762152,0.011018204,6.82E-06,7.67E-16,6.82E-06
38.8829766,-0.091816363,0.471046209,0.164232847,0.004956991,2.40E-06,7.67E-16,2.40E-06
35.8919784,0.565861172,0.650386077,0.722544509,0.015203041,1.13E-05,3.59E-16,1.13E-05
8.065613123,0.276441288,1.096131226,0.667333467,0.014546909,5.02E-07,3.62E-16,5.02E-07
36.37927586,-0.199195839,0.239615923,0.328065613,0.003576715,1.32E-06,2.94E-15,1.32E-06
46.24284857,0.035229046,0.915303061,0.24864973,0.003320664,2.74E-06,2.59E-15,2.74E-06
65.76835367,0.341704341,1.196219244,0.184436887,0.003188638,6.36E-06,2.08E-15,6.36E-06
3.142228446,0.009993999,1.210358072,0.284856971,0.005005001,2.71E-08,1.31E-15,2.71E-08
69.01140228,0.181070214,0.291334267,0.828365673,0.012694539,2.20E-05,5.90E-16,2.20E-05
5.276255251,0.229973995,1.192126425,0.359271854,0.001420284,2.55E-08,2.05E-14,2.55E-08
42.34446889,0.462310462,1.829117824,0.00120024,0.00160032,1.67E-06,5.38E-17,1.67E-06
35.70714143,-0.201806361,0.555507101,0.446889378,0.014534907,4.64E-06,2.43E-16,4.64E-06
57.71954391,0.250858172,0.264916983,0.096819364,0.002708542,3.97E-06,1.52E-15,3.97E-06
39.45429086,0.432724545,1.845861172,0.419483897,0.0169994,1.27E-05,1.67E-16,1.27E-05
32.5985197,0.124856971,0.262684537,0.666533307,0.009729946,4.11E-06,8.08E-16,4.11E-06
23.96159232,0.244592919,1.389325865,0.613322665,0.010714143,2.77E-06,6.13E-16,2.77E-06
10.04840968,0.183680736,1.460764153,0.885777155,0.00125225,7.24E-08,6.49E-14,7.24E-08
78.06841368,0.083784757,0.495603121,0.24524905,0.004056811,8.97E-06,1.71E-15,8.97E-06
83.73114623,0.296281256,1.323840768,0.871574315,0.010846169,2.97E-05,8.51E-16,2.97E-05
72.75855171,-0.023768754,1.736843369,0.696139228,0.017723545,2.81E-05,2.54E-16,2.81E-05
52.24164833,-0.057531506,1.648289658,0.142828566,0.006221244,5.42E-06,4.24E-16,5.42E-06
10.78775755,0.559943989,1.742424485,0.433286657,0.01675135,1.32E-06,1.77E-16,1.32E-06
79.74874975,-0.014370874,1.084596919,0.75535107,0.01005001,2.00E-05,8.59E-16,2.00E-05
20.76895379,0.150962192,1.040320064,0.088217644,0.013766753,2.50E-06,5.34E-17,2.50E-06
46.71334267,0.264258852,1.203660732,0.329665933,0.011062212,1.00E-05,3.09E-16,1.00E-05
11.17423485,-0.114440888,0.733730746,0.305461092,0.01189838,5.15E-07,2.48E-16,5.15E-07
54.45969194,-0.009671934,1.063016603,0.699739948,0.00484897,5.07E-06,3.42E-15,5.07E-06
20.92018404,0.096489298,0.543228646,0.193438688,0.00014803,1.01E-12,1.01E-12,3.67E-08
4.872974595,0.298717744,1.432114423,0.465293059,0.019079816,2.59E-07,1.47E-16,2.59E-07
66.47409482,0.27035007,0.921628326,0.824964993,0.009165833,1.62E-05,1.13E-15,1.62E-05
3.091818364,-0.190494099,1.18580116,0.367673535,0.006205241,2.31E-08,1.10E-15,2.31E-08
44.24324865,0.572996599,0.080740148,0.413082617,0.017019404,1.86E-05,1.64E-16,1.86E-05
43.67193439,0.412710542,1.111758352,0.50390078,0.011278256,1.03E-05,4.55E-16,1.03E-05
70.64132827,0.032444489,0.077763553,0.719543909,0.00710142,1.21E-05,1.64E-15,1.21E-05
76.57291458,0.365721144,1.525877175,0.870774155,0.004740948,1.24E-05,4.45E-15,1.24E-05
17.02180436,0.615113023,1.178731746,0.603320664,0.00790158,1.66E-06,1.11E-15,1.66E-06
52.27525505,0.464746949,0.027533507,0.00580116,0.009053811,1.24E-05,8.13E-18,1.24E-05
5.125025005,0.32934787,0.465837167,0.901580316,0.000740148,1.44E-08,1.89E-13,1.44E-08
16.09761952,-0.113918784,0.814470894,0.562912583,0.018335667,1.51E-06,1.92E-16,1.51E-06
19.17263453,-0.154642929,0.967393479,0.295459092,0.003788758,4.54E-07,2.36E-15,4.54E-07
12.0480096,0.440382076,1.807537508,0.811962392,0.005581116,5.06E-07,2.99E-15,5.06E-07
66.23884777,-0.069713943,0.447233447,0.281856371,0.012790558,1.61E-05,1.98E-16,1.61E-05
10.9389878,0.276093219,0.091158232,0.713142629,0.003032607,2.07E-07,8.90E-15,2.07E-07
5.713142629,-0.021332266,1.07455091,0.117223445,0.007861572,1.19E-07,2.18E-16,1.19E-07
42.83176635,0.235891178,0.936511302,0.124424885,0.008709742,6.67E-06,1.88E-16,6.67E-06
57.3834767,-0.08154831,1.574246849,0.274054811,0.014146829,1.33E-05,1.57E-16,1.33E-05
66.45729146,0.276615323,1.606989398,0.390678136,0.01779956,3.02E-05,1.42E-16,3.02E-05
81.81556311,0.152354471,1.419091818,0.689937988,0.006413283,1.57E-05,1.93E-15,1.57E-05
63.38227646,-0.043782757,0.59755151,0.904780956,0.01060212,1.30E-05,9.24E-16,1.30E-05
62.49169834,0.306375275,1.42095219,0.831166233,0.012854571,2.04E-05,5.78E-16,2.04E-05
83.34466893,0.344140828,0.908233647,0.826765353,0.005929186,1.76E-05,2.70E-15,1.76E-05
72.05281056,-0.143156631,1.199567914,0.107421484,0.007033407,9.54E-06,2.49E-16,9.54E-06
59.56791358,0.530532106,1.18245249,0.034206841,0.011658332,2.15E-05,2.89E-17,2.15E-05
53.78755751,-0.063274655,1.742796559,0.417283457,0.001112222,1.15E-06,3.87E-14,1.15E-06
3.629525905,0.204564913,0.887769554,0.573914783,0.01080216,8.21E-08,5.65E-16,8.21E-08
72.84256851,0.464920984,1.853302661,0.786957391,0.010306061,2.58E-05,8.51E-16,2.58E-05
36.93378676,0.461614323,0.054694939,0.154230846,0.000840168,7.15E-07,2.51E-14,7.15E-07
25.05381076,0.242156431,1.586153231,0.904180836,0.019679936,5.28E-06,2.68E-16,5.28E-06
23.28945789,0.054894979,0.234778956,0.537707542,0.005345069,1.21E-06,2.16E-15,1.21E-06
33.28745749,0.516087217,0.856143229,0.778355671,0.000240048,1.55E-12,1.55E-12,1.97E-07
22.5165033,0.091268254,1.140036007,0.561712342,0.000680136,1.72E-07,1.39E-13,1.72E-07
69.49869974,0.035055011,1.569781956,0.940988198,0.001272254,2.40E-06,6.68E-14,2.40E-06
25.45709142,0.591618324,1.656103221,0.630726145,0.012506501,5.16E-06,4.63E-16,5.16E-06
69.81796359,0.1714983,0.578575715,0.032406481,0.00840168,1.52E-05,5.27E-17,1.52E-05
23.74314863,-0.104694939,1.202544509,0.839367874,0.013842769,2.43E-06,5.03E-16,2.43E-06
24.68413683,0.083262653,0.9220004,0.078215643,0.011330266,2.75E-06,7.00E-17,2.75E-06
61.06341268,0.370072014,1.378535707,0.546909382,0.012602521,2.03E-05,3.95E-16,2.03E-05
20.5505101,0.373552711,1.27509902,0.485097019,0.005997199,1.36E-06,1.55E-15,1.36E-06
45.4194839,-0.203894779,0.236639328,0.444688938,0.019323865,9.40E-06,1.37E-16,9.40E-06
53.35067013,0.461266253,1.666521304,0.801160232,0.001340268,2.18E-06,5.12E-14,2.18E-06
77.9339868,0.381906381,1.577967594,0.733946789,0.004572915,1.26E-05,4.03E-15,1.26E-05
33.90918184,0.59979796,0.57559912,0.201840368,0.007413483,5.47E-06,4.22E-16,5.47E-06
28.75055011,0.470838168,0.335611122,0.594318864,0.001628326,8.38E-07,2.57E-14,8.38E-07
24.70094019,0.177415483,0.790286057,0.386277255,0.010666133,2.78E-06,3.90E-16,2.78E-06
25.17143429,-0.197803561,1.090178036,0.803360672,0.014726945,2.47E-06,4.25E-16,2.47E-06
16.90418084,0.351276255,0.797727546,0.299659932,0.010742148,1.59E-06,2.98E-16,1.59E-06
67.73434687,0.305505101,1.39565113,0.665733147,0.004080816,8.17E-06,4.59E-15,8.17E-06
12.18243649,0.501294259,1.073062613,0.522104421,0.008405681,8.09E-07,8.48E-16,8.09E-07
37.85797159,0.583786757,0.730382076,0.802360472,0.015543109,1.30E-05,3.81E-16,1.30E-05
25.96119224,0.429243849,1.11585117,0.958791758,0.009329866,3.34E-06,1.26E-15,3.34E-06
56.00560112,0.410796159,1.057435487,0.144228846,0.018215643,2.53E-05,4.99E-17,2.53E-05
61.70194039,0.627295459,1.005717143,0.860972194,0.018135627,3.96E-05,3.01E-16,3.96E-05
28.01120224,0.200214043,0.376539308,0.876375275,0.000508102,2.12E-07,3.90E-13,2.12E-07
78.75735147,-0.211030206,0.431978396,0.188037608,0.012094419,1.67E-05,1.48E-16,1.67E-05
54.86297259,0.181766353,0.702476495,0.040208042,0.004380876,5.36E-06,2.41E-16,5.36E-06
65.75155031,0.457089418,1.591362272,0.931786357,0.003932787,8.65E-06,6.92E-15,8.65E-06
79.31186237,0.084654931,1.625221044,0.645529106,0.002460492,5.82E-06,1.22E-14,5.82E-06
57.95479096,0.038535707,1.851814363,0.347269454,0.006661332,7.95E-06,8.99E-16,7.95E-06
5.00740148,0.208567714,0.508253651,0.927985597,0.009865973,1.37E-07,1.09E-15,1.37E-07
7.427085417,-0.14454891,0.794006801,0.872174435,0.006833367,1.38E-07,2.14E-15,1.38E-07
31.62392478,-0.146985397,0.575971194,0.794358872,0.00124825,4.16E-07,5.85E-14,4.16E-07
35.5895179,0.610588118,0.433094619,0.161432286,0.011754351,9.32E-06,1.34E-16,9.32E-06
3.99919984,0.12590118,1.843628726,0.677135427,0.01190238,1.02E-07,5.49E-16,1.02E-07
13.39227846,0.086395279,0.53429886,0.051010202,0.013034607,1.01E-06,3.45E-17,1.01E-06
61.61792358,-0.145419084,0.130970194,0.788757752,0.002696539,2.93E-06,1.25E-14,2.93E-06
44.59611922,0.114588918,0.376167233,0.617523505,0.003172635,2.58E-06,7.04E-15,2.58E-06
67.23024605,0.290712142,1.401232246,0.394878976,0.016219244,2.86E-05,1.72E-16,2.86E-05
46.79735947,-0.111830366,1.448485697,0.75575115,0.00080016,6.03E-07,1.36E-13,6.03E-07
65.33146629,0.449953991,0.463604721,0.563312663,0.011010202,2.20E-05,5.34E-16,2.20E-05
63.02940588,0.409925985,0.848329666,0.74554911,0.006481296,1.21E-05,2.04E-15,1.21E-05
42.0420084,0.084480896,1.164220844,0.289057812,0.009581916,6.32E-06,3.62E-16,6.32E-06
34.14442889,0.528443689,0.85205041,0.617323465,0.003752751,2.67E-06,5.03E-15,2.67E-06
10.01480296,0.622944589,1.614802961,0.402480496,0.012182436,9.37E-07,3.11E-16,9.37E-07
22.31486297,0.541844369,1.153430686,0.928385677,0.015487097,4.60E-06,4.44E-16,4.60E-06
40.47929586,0.113022605,1.083852771,0.294458892,0.016483297,9.93E-06,1.24E-16,9.93E-06
41.20184037,0.601886377,0.001116223,0.816763353,0.004860972,5.32E-06,3.97E-15,5.32E-06
61.90358072,0.082566513,0.984136827,0.662532507,0.016107221,2.09E-05,2.93E-16,2.09E-05
15.76155231,0.218313663,0.94134827,0.155831166,0.018071614,2.03E-06,5.48E-17,2.03E-06
79.71514303,0.354234847,0.398491698,0.189837968,0.01865173,4.72E-05,6.27E-17,4.72E-05
47.97359472,-0.026727345,1.621128226,0.788957792,0.000572114,5.36E-07,2.77E-13,5.36E-07
15.44228846,0.547065413,0.666385277,0.064412883,0.011022204,1.71E-06,6.09E-17,1.71E-06
68.86017203,-0.101736347,0.939487898,0.377275455,0.004788958,6.58E-06,1.89E-15,6.58E-06
71.0110022,0.563424685,1.539271854,0.359471894,0.007357471,2.03E-05,7.63E-16,2.03E-05
17.35787157,-0.12140228,1.729029806,0.112222444,0.007353471,7.37E-07,2.38E-16,7.37E-07
52.25845169,0.017477495,0.027905581,0.117823565,0.011974395,1.12E-05,9.44E-17,1.12E-05
20.97059412,-0.158123625,0.465465093,0.201440288,0.016823365,2.12E-06,8.17E-17,2.12E-06
20.85297059,0.604496899,1.734610922,0.083816763,0.013662733,3.94E-06,5.16E-17,3.94E-06
66.59171834,0.295063013,1.556759352,0.892178436,0.002796559,5.53E-06,1.31E-14,5.53E-06
81.49629926,0.296803361,0.138783757,0.132226445,0.013702741,3.51E-05,8.09E-17,3.51E-05
17.77795559,0.304286857,0.416723345,0.838167634,0.01020204,1.60E-06,9.25E-16,1.60E-06
76.95939188,0.209959992,0.777263453,0.148029606,0.00154831,3.91E-06,7.09E-15,3.91E-06
45.94038808,-0.205809162,0.938743749,0.74574915,0.008513703,4.48E-06,1.18E-15,4.48E-06
46.64612923,-0.183010602,1.569409882,0.99279856,0.018311662,9.71E-06,3.40E-16,9.71E-06
49.23384677,0.614590918,0.057671534,0.294258852,0.015947189,2.27E-05,1.33E-16,2.27E-05
66.37327465,-0.05909782,0.789541908,0.205241048,0.012758552,1.64E-05,1.45E-16,1.64E-05
61.28185637,0.198995799,0.35905181,0.980196039,0.013094619,1.84E-05,6.56E-16,1.84E-05
74.70774155,-0.118617724,0.187525505,0.303860772,0.014566913,2.09E-05,1.64E-16,2.09E-05
48.94818964,0.071080216,1.000880176,0.949389878,0.01135027,9.72E-06,8.46E-16,9.72E-06
35.13582717,0.610240048,0.270870174,0.339867974,0.003292659,2.80E-06,3.60E-15,2.80E-06
3.461492298,0.20265053,1.023204641,0.331666333,0.008545709,6.04E-08,5.21E-16,6.04E-08
34.63172635,0.323082617,0.245569114,0.331466293,0.002072414,1.28E-06,8.86E-15,1.28E-06
71.59911982,0.597187437,1.541132226,0.438887778,0.016431286,4.55E-05,1.87E-16,4.55E-05
4.788957792,0.254860972,0.443884777,0.297059412,0.012026405,1.57E-07,2.36E-16,1.57E-07
48.14162833,0.31124825,1.78074815,0.609921984,0.009653931,9.69E-06,7.51E-16,9.69E-06
42.07561512,-0.133062613,1.261332266,0.187837568,0.016339268,7.82E-06,8.08E-17,7.82E-06
72.74174835,0.223012603,1.755447089,0.631726345,0.005421084,1.14E-05,2.47E-15,1.14E-05
25.72594519,-0.042390478,0.015255051,0.925785157,0.006861372,1.64E-06,2.26E-15,1.64E-06
44.12562513,0.237979596,1.832466493,0.793758752,0.009281856,7.49E-06,1.06E-15,7.49E-06
67.80156031,-0.114092819,1.473786757,0.864772955,0.008681736,1.09E-05,1.32E-15,1.09E-05
81.32826565,0.354756951,0.717731546,0.984796959,0.002240448,6.88E-06,2.25E-14,6.88E-06
36.26165233,-0.080330066,1.509133827,0.377675535,0.019059812,7.48E-06,1.19E-16,7.48E-06
75.19503901,0.537841568,0.767589518,0.925185037,0.011390278,3.27E-05,8.19E-16,3.27E-05
24.76815363,0.38329866,0.029021804,0.136627325,0.001184237,4.32E-07,1.12E-14,4.32E-07
62.894979,0.595447089,0.882188438,0.348069614,0.017471494,3.78E-05,1.31E-16,3.78E-05
81.42908582,-0.061708342,0.728521704,0.803160632,0.014790958,2.73E-05,4.22E-16,2.73E-05
37.085017,0.293322665,0.017115423,0.379275855,0.005977195,3.77E-06,1.22E-15,3.77E-06
78.11882376,0.627817564,0.076275255,0.981796359,0.008213643,2.95E-05,1.67E-15,2.95E-05
66.35647129,0.245811162,0.909721944,0.764752951,0.010166033,1.75E-05,8.50E-16,1.75E-05
65.09621924,0.545325065,1.051854371,0.635127025,0.013210642,2.90E-05,4.18E-16,2.90E-05
74.28765753,0.237805561,1.640104021,0.936187237,0.010242048,2.15E-05,1.02E-15,2.15E-05
78.89177836,0.179329866,0.993066613,0.270054011,0.005017003,1.19E-05,1.23E-15,1.19E-05
48.00720144,0.563946789,0.629921984,0.49109822,0.003280656,4.65E-06,5.24E-15,4.65E-06
67.9359872,-0.128537708,1.454810962,0.539707942,0.002752551,3.67E-06,8.18E-15,3.67E-06
75.34626925,0.011212242,0.093390678,0.921984397,0.012106421,2.21E-05,7.22E-16,2.21E-05
55.66953391,0.330914183,1.104688938,0.850170034,0.011638328,1.53E-05,7.21E-16,1.53E-05
38.71494299,0.542018404,1.778887778,0.922184437,0.006429286,5.66E-06,2.56E-15,5.66E-06
80.95859172,0.055765153,1.62819764,0.232046409,0.010518104,2.28E-05,2.41E-16,2.28E-05
24.63372675,0.466835367,0.808889778,0.853770754,0.019967994,6.39E-06,2.46E-16,6.39E-06
51.13262653,0.63095019,1.553782757,0.027005401,0.00844969,1.39E-05,4.34E-17,1.39E-05
59.66873375,0.331784357,1.526993399,0.671134227,0.000492098,3.18E-13,3.18E-13,9.32E-07
65.4994999,0.567427485,0.973346669,0.00180036,0.012594519,2.89E-05,1.30E-18,2.89E-05
80.30326065,0.404704941,0.524624925,0.017203441,0.011282256,3.15E-05,1.55E-17,3.15E-05
56.50970194,0.406967393,1.184312863,0.792358472,0.005625125,8.64E-06,2.88E-15,8.64E-06
77.66513303,0.589877976,0.234034807,0.017403481,0.013910782,4.48E-05,1.03E-17,4.48E-05
35.92558512,0.43759752,1.768469694,0.089417884,0.015495099,9.85E-06,4.28E-17,9.85E-06
9.9979996,0.190642128,1.497227445,0.414882977,0.016943389,8.06E-07,1.66E-16,8.06E-07
37.5555111,0.013126625,0.322216443,0.804360872,0.015119024,7.49E-06,4.04E-16,7.49E-06
10.50210042,-0.171524305,1.105433087,0.520504101,0.002440488,9.64E-08,1.00E-14,9.64E-08
67.16303261,0.141216243,1.241984397,0.4914983,0.003432687,6.04E-06,4.79E-15,6.04E-06
46.42768554,0.583438688,0.340820164,0.385677135,0.011546309,1.44E-05,3.32E-16,1.44E-05
2.066813363,0.256253251,1.621872374,0.312062412,0.019355871,5.16E-08,9.56E-17,5.16E-08
11.00620124,0.617027405,1.512482496,0.642528506,0.015931186,1.42E-06,2.91E-16,1.42E-06
74.0020004,-0.130626125,1.832838568,0.117623525,0.014622925,2.02E-05,6.32E-17,2.02E-05
57.01380276,-0.080504101,0.178967794,0.288457692,0.016295259,1.50E-05,1.25E-16,1.50E-05
6.973394679,0.023916783,0.056555311,0.795759152,0.000704141,1.94E-08,1.84E-13,1.94E-08
28.93538708,-0.139327866,1.820932186,0.49309862,0.009565913,2.35E-06,6.19E-16,2.35E-06
83.69753951,0.507907582,1.649033807,0.568513703,0.000496099,2.65E-13,2.65E-13,2.11E-06
53.68673735,0.113892779,1.191754351,0.222644529,0.00180036,2.15E-06,7.89E-15,2.15E-06
8.401680336,0.528617724,1.524760952,0.466493299,0.008689738,4.33E-07,7.09E-16,4.33E-07
65.34826965,-0.022028406,0.672338468,0.266053211,0.005457091,7.75E-06,1.03E-15,7.75E-06
25.5075015,0.005817163,1.859627926,0.721744349,8.40E-05,1.17E-11,1.17E-11,2.96E-08
55.33346669,0.331610322,0.733358672,0.371074215,0.018267654,2.31E-05,1.28E-16,2.31E-05
56.35847169,0.408359672,1.356211242,0.613522705,0.017715543,2.49E-05,2.24E-16,2.49E-05
54.49329866,0.308463693,1.837675535,0.294858972,0.016139228,1.96E-05,1.30E-16,1.96E-05
12.97219444,0.052980596,0.13655131,0.434886977,0.012406481,8.91E-07,3.24E-16,8.91E-07
67.11262252,0.633560712,0.652618524,0.354070814,0.012438488,3.30E-05,2.63E-16,3.30E-05
21.13862773,0.251380276,0.952882577,0.546309262,0.014066813,2.84E-06,3.17E-16,2.84E-06
66.54130826,0.572822565,1.652010402,0.308661732,0.000960192,2.76E-06,3.84E-14,2.76E-06
0.73934787,-0.007409482,0.31775155,0.531306261,0.007645529,2.69E-09,1.04E-15,2.69E-09
51.68713743,0.444036807,1.336863373,0.064012803,0.016867373,2.10E-05,2.58E-17,2.10E-05
16.66893379,-0.059445889,1.356583317,0.0090018,0.007241448,7.49E-07,1.97E-17,7.49E-07
38.05961192,-0.154120824,0.593086617,0.231246249,0.01305061,5.09E-06,1.56E-16,5.09E-06
75.5815163,-0.004624925,1.678055611,0.359871974,0.01155031,2.10E-05,3.10E-16,2.10E-05
54.72854571,-0.183184637,1.110270054,0.952390478,0.015371074,1.11E-05,4.63E-16,1.11E-05
65.60032006,0.41880176,0.698383677,0.395479096,0.005909182,1.21E-05,1.30E-15,1.21E-05
30.39727946,-0.181792358,1.73944789,0.563712743,0.005521104,1.45E-06,2.12E-15,1.45E-06
48.69613923,0.145393079,1.391186237,0.138827766,0.003272655,3.20E-06,1.49E-15,3.20E-06
54.35887177,0.309333867,1.540760152,0.431686337,0.008533707,1.08E-05,6.81E-16,1.08E-05
29.27145429,0.195167033,0.633270654,0.103620724,0.010042008,3.64E-06,1.18E-16,3.64E-06
51.5695139,-0.148377676,1.677311462,0.552710542,0.012954591,8.97E-06,3.78E-16,8.97E-06
29.4394879,0.135647129,0.183432687,0.616923385,0.01844769,6.20E-06,2.08E-16,6.20E-06
47.68793759,-0.020984197,0.935767153,0.033206641,0.012974595,9.66E-06,2.27E-17,9.66E-06
82.05081016,-0.157775555,1.593222645,0.220044009,0.000256051,3.85E-13,3.85E-13,5.51E-07
28.36407281,-0.143678736,1.694426885,0.022804561,0.009525905,2.24E-06,2.89E-17,2.24E-06
55.115023,0.54045209,1.170174035,0.841168234,0.006713343,1.13E-05,2.14E-15,1.13E-05
56.69453891,0.18924985,1.097991598,0.912382476,0.001204241,1.73E-06,7.22E-14,1.73E-06
0.907381476,0.412188438,0.399607922,0.933986797,0.010894179,7.58E-09,9.04E-16,7.58E-09
55.55191038,0.051588318,0.492626525,0.448889778,0.013442689,1.42E-05,2.85E-16,1.42E-05
16.43368674,0.410274055,0.865817163,0.121624325,0.012578516,1.85E-06,8.83E-17,1.85E-06
18.4164833,0.405227045,0.944696939,0.668533707,0.008157632,1.52E-06,1.15E-15,1.52E-06
54.32526505,-0.137587518,1.2084977,0.799959992,0.019067814,1.44E-05,2.53E-16,1.44E-05
47.85597119,0.081696339,0.292822565,0.056811362,0.002776555,2.55E-06,8.46E-16,2.55E-06
81.14342869,0.296977395,1.698891778,0.437887578,0.001496299,4.48E-06,2.25E-14,4.48E-06
79.37907582,0.301328266,0.002976595,0.268853771,0.008433687,2.14E-05,4.34E-16,2.14E-05
37.79075815,0.048977796,0.312914583,0.796759352,0.014730946,7.56E-06,4.22E-16,7.56E-06
47.21744349,0.004424885,0.840144029,0.458491698,0.00884977,6.93E-06,6.72E-16,6.93E-06
3.310262052,0.572474495,0.81075015,0.834166833,0.008577716,8.07E-08,1.30E-15,8.07E-08
28.80096019,0.358237648,1.600292058,0.784356871,0.010678136,4.28E-06,7.90E-16,4.28E-06
64.10482096,-0.102084417,1.207753551,0.585717143,0.011462292,1.29E-05,5.12E-16,1.29E-05
51.83836767,0.634952991,0.596435287,0.540108022,0.008313663,1.41E-05,8.97E-16,1.41E-05
58.50930186,0.063074615,0.344540908,0.702740548,0.008437688,1.02E-05,1.13E-15,1.02E-05
70.38927786,0.569515903,1.719727946,0.549709942,0.012110422,3.19E-05,4.30E-16,3.19E-05
36.86657331,0.195689138,1.161988398,0.518503701,0.015955191,8.59E-06,2.34E-16,8.59E-06
50.67893579,0.417583517,1.009437888,0.584516903,0.003684737,4.82E-06,4.94E-15,4.82E-06
36.04320864,-0.132540508,1.012042408,0.550110022,0.010162032,3.78E-06,6.12E-16,3.78E-06
35.20304061,-0.210334067,1.231194239,0.270654131,0.010414083,3.28E-06,2.87E-16,3.28E-06
74.69093819,0.119983997,0.09190238,0.788557712,0.015611122,2.95E-05,3.72E-16,2.95E-05
2.890178036,-0.184576915,1.405325065,0.99079816,0.009745949,3.12E-08,1.20E-15,3.12E-08
